Date;Time;Temperature;Pressure;Humidity;Precipitation
2022-11-29;22:00:00;1.8;1031.2;99;0.0
2022-11-29;23:00:00;2.2;1031.2;99;0.0
2022-11-30;00:00:00;2.7;1031.4;99;0.0
2022-11-30;01:00:00;2.6;1031.4;100;0.0
2022-11-30;02:00:00;2.7;1031.5;100;0.0
2022-11-30;03:00:00;2.5;1031.6;100;0.0
2022-11-30;04:00:00;2.4;1031.9;99;0.0
2022-11-30;05:00:00;2.0;1032.0;97;0.0
2022-11-30;06:00:00;1.6;1032.6;95;0.0
2022-11-30;07:00:00;1.6;1032.9;92;0.0
2022-11-30;08:00:00;1.6;1033.2;94;0.0
2022-11-30;09:00:00;2.2;1033.2;100;0.0
2022-11-30;10:00:00;2.4;1033.2;99;0.0
2022-11-30;11:00:00;2.8;1033.2;100;0.1
2022-11-30;12:00:00;3.0;1033.4;100;0.6
2022-11-30;13:00:00;2.7;1033.9;100;0.4
2022-11-30;14:00:00;0.8;1033.8;100;0.7
2022-11-30;15:00:00;-0.3;1034.0;100;1.0
2022-11-30;16:00:00;-1.5;1034.3;100;0.2
2022-11-30;17:00:00;-2.4;1034.6;100;0.1
2022-11-30;18:00:00;-2.6;1035.0;100;0.0
2022-11-30;19:00:00;-2.9;1035.2;100;0.0
2022-11-30;20:00:00;-2.8;1035.6;100;0.0
2022-11-30;21:00:00;-2.8;1035.7;100;0.0
2022-11-30;22:00:00;-2.0;1035.7;100;0.0
2022-11-30;23:00:00;-1.8;1035.7;100;0.0
2022-12-01;00:00:00;-1.4;1035.6;100;0.0
2022-12-01;01:00:00;-1.3;1035.7;100;0.0
2022-12-01;02:00:00;-1.1;1035.7;100;0.0
2022-12-01;03:00:00;-1.0;1035.6;100;0.0
2022-12-01;04:00:00;-0.7;1035.6;100;0.0
2022-12-01;05:00:00;-0.8;1035.8;100;0.0
2022-12-01;06:00:00;-0.6;1035.9;100;0.0
2022-12-01;07:00:00;-0.6;1036.1;100;0.0
2022-12-01;08:00:00;-0.6;1036.4;100;0.0
2022-12-01;09:00:00;-0.3;1036.6;100;0.0
2022-12-01;10:00:00;-0.1;1036.4;100;0.0
2022-12-01;11:00:00;0.1;1036.2;100;0.0
2022-12-01;12:00:00;0.2;1036.2;100;0.0
2022-12-01;13:00:00;0.2;1036.3;100;0.0
2022-12-01;14:00:00;0.3;1036.1;100;0.0
2022-12-01;15:00:00;0.2;1036.3;100;0.0
2022-12-01;16:00:00;0.4;1036.4;100;0.0
2022-12-01;17:00:00;1.0;1036.4;100;0.0
2022-12-01;18:00:00;0.9;1036.6;100;0.0
2022-12-01;19:00:00;0.5;1036.8;99;0.0
2022-12-01;20:00:00;0.6;1036.9;100;0.0
2022-12-01;21:00:00;0.3;1036.9;100;0.0
2022-12-01;22:00:00;0.5;1036.6;100;0.0
2022-12-01;23:00:00;0.2;1036.5;100;0.0
2022-12-02;00:00:00;0.8;1036.5;100;0.0
2022-12-02;01:00:00;0.9;1036.2;100;0.0
2022-12-02;02:00:00;1.0;1036.0;100;0.0
2022-12-02;03:00:00;0.7;1035.9;100;0.0
2022-12-02;04:00:00;0.7;1035.9;100;0.0
2022-12-02;05:00:00;0.7;1035.9;100;0.0
2022-12-02;06:00:00;0.7;1036.1;100;0.0
2022-12-02;07:00:00;0.7;1036.4;100;0.0
2022-12-02;08:00:00;0.6;1036.7;98;0.0
2022-12-02;09:00:00;0.6;1036.6;97;0.1
2022-12-02;10:00:00;0.8;1036.6;98;0.0
2022-12-02;11:00:00;0.9;1036.5;94;0.0
2022-12-02;12:00:00;1.0;1036.5;95;0.0
2022-12-02;13:00:00;0.9;1036.9;94;0.0
2022-12-02;14:00:00;0.7;1037.0;96;0.0
2022-12-02;15:00:00;0.6;1036.9;98;0.0
2022-12-02;16:00:00;0.4;1037.0;96;0.0
2022-12-02;17:00:00;0.3;1037.0;91;0.0
2022-12-02;18:00:00;0.4;1037.1;90;0.0
2022-12-02;19:00:00;0.3;1037.0;85;0.0
2022-12-02;20:00:00;0.2;1037.2;90;0.0
2022-12-02;21:00:00;0.4;1037.2;87;0.0
2022-12-02;22:00:00;0.4;1037.0;93;0.0
2022-12-02;23:00:00;0.3;1036.8;92;0.0
2022-12-03;00:00:00;0.1;1036.6;92;0.0
2022-12-03;01:00:00;-0.2;1036.5;94;0.0
2022-12-03;02:00:00;-0.1;1036.3;93;0.0
2022-12-03;03:00:00;-0.5;1036.1;93;0.0
2022-12-03;04:00:00;-0.3;1035.8;97;0.0
2022-12-03;05:00:00;-0.3;1035.7;97;0.0
2022-12-03;06:00:00;-0.2;1035.8;96;0.0
2022-12-03;07:00:00;-0.1;1035.6;96;0.0
2022-12-03;08:00:00;0.1;1035.6;96;0.0
2022-12-03;09:00:00;0.1;1035.3;98;0.0
2022-12-03;10:00:00;0.2;1035.2;97;0.0
2022-12-03;11:00:00;0.2;1034.8;97;0.0
2022-12-03;12:00:00;0.3;1034.7;96;0.0
2022-12-03;13:00:00;0.1;1034.6;96;0.0
2022-12-03;14:00:00;0.0;1034.4;97;0.0
2022-12-03;15:00:00;-0.2;1034.5;97;0.0
2022-12-03;16:00:00;-0.2;1034.5;97;0.0
2022-12-03;17:00:00;-0.2;1034.5;98;0.0
2022-12-03;18:00:00;-0.3;1034.5;98;0.0
2022-12-03;19:00:00;-0.3;1034.7;98;0.0
2022-12-03;20:00:00;-0.2;1034.7;97;0.0
2022-12-03;21:00:00;-0.4;1034.8;99;0.0
2022-12-03;22:00:00;-0.8;1034.7;98;0.0
2022-12-03;23:00:00;-0.3;1034.6;98;0.0
2022-12-04;00:00:00;-0.5;1034.5;98;0.0
2022-12-04;01:00:00;-0.5;1034.5;99;0.0
2022-12-04;02:00:00;-1.0;1034.4;98;0.0
2022-12-04;03:00:00;-1.3;1034.4;98;0.0
2022-12-04;04:00:00;-1.7;1034.5;97;0.0
2022-12-04;05:00:00;-1.7;1034.5;97;0.0
2022-12-04;06:00:00;-1.8;1034.7;96;0.0
2022-12-04;07:00:00;-1.9;1034.9;98;0.0
2022-12-04;08:00:00;-2.0;1035.2;98;0.0
2022-12-04;09:00:00;-2.1;1035.1;98;0.0
2022-12-04;10:00:00;-2.2;1035.0;98;0.0
2022-12-04;11:00:00;-2.3;1035.0;98;0.0
2022-12-04;12:00:00;-2.6;1034.8;98;0.0
2022-12-04;13:00:00;-2.6;1034.7;98;0.0
2022-12-04;14:00:00;-2.7;1035.0;98;0.0
2022-12-04;15:00:00;-2.7;1034.9;98;0.0
2022-12-04;16:00:00;-2.9;1035.1;98;0.0
2022-12-04;17:00:00;-3.2;1035.1;97;0.0
2022-12-04;18:00:00;-3.5;1035.1;97;0.1
2022-12-04;19:00:00;-3.8;1035.2;97;0.1
2022-12-04;20:00:00;-3.9;1035.1;97;0.0
2022-12-04;21:00:00;-4.0;1034.9;97;0.0
2022-12-04;22:00:00;-4.2;1034.7;97;0.0
2022-12-04;23:00:00;-4.4;1034.4;97;0.0
2022-12-05;00:00:00;-4.4;1034.2;97;0.0
2022-12-05;01:00:00;-4.3;1033.7;97;0.0
2022-12-05;02:00:00;-4.3;1033.5;96;0.0
2022-12-05;03:00:00;-4.2;1032.8;97;0.0
2022-12-05;04:00:00;-4.3;1032.6;97;0.0
2022-12-05;05:00:00;-4.2;1032.1;96;0.0
2022-12-05;06:00:00;-4.1;1031.7;95;0.0
2022-12-05;07:00:00;-4.0;1031.3;93;0.0
2022-12-05;08:00:00;-3.9;1031.1;85;0.0
2022-12-05;09:00:00;-3.4;1030.6;91;0.0
2022-12-05;10:00:00;-3.0;1029.8;92;0.0
2022-12-05;11:00:00;-2.4;1028.7;93;0.0
2022-12-05;12:00:00;-2.0;1027.6;92;0.0
2022-12-05;13:00:00;-1.3;1026.8;88;0.0
2022-12-05;14:00:00;-1.6;1025.9;91;0.0
2022-12-05;15:00:00;-1.7;1025.0;92;0.0
2022-12-05;16:00:00;-1.8;1024.4;93;0.0
2022-12-05;17:00:00;-1.9;1023.4;95;0.0
2022-12-05;18:00:00;-2.1;1022.8;94;0.0
2022-12-05;19:00:00;-3.3;1021.8;93;0.0
2022-12-05;20:00:00;-3.8;1021.0;95;0.0
2022-12-05;21:00:00;-4.6;1020.2;95;0.0
2022-12-05;22:00:00;-5.0;1019.1;94;0.0
2022-12-05;23:00:00;-5.6;1018.1;93;0.0
2022-12-06;00:00:00;-6.5;1017.3;94;0.0
2022-12-06;01:00:00;-7.1;1016.7;94;0.0
2022-12-06;02:00:00;-7.6;1016.0;94;0.0
2022-12-06;03:00:00;-7.8;1015.4;94;0.0
2022-12-06;04:00:00;-7.7;1014.9;93;0.0
2022-12-06;05:00:00;-7.9;1014.3;94;0.0
2022-12-06;06:00:00;-7.7;1013.9;95;0.0
2022-12-06;07:00:00;-7.4;1013.5;95;0.0
2022-12-06;08:00:00;-7.0;1013.3;95;0.0
2022-12-06;09:00:00;-6.3;1012.7;98;0.0
2022-12-06;10:00:00;-5.4;1012.4;95;0.0
2022-12-06;11:00:00;-5.6;1011.7;98;0.0
2022-12-06;12:00:00;-5.5;1011.4;98;0.0
2022-12-06;13:00:00;-5.3;1011.2;98;0.0
2022-12-06;14:00:00;-5.5;1011.0;98;0.0
2022-12-06;15:00:00;-6.0;1010.8;97;0.0
2022-12-06;16:00:00;-6.0;1010.8;98;0.0
2022-12-06;17:00:00;-5.6;1010.6;97;0.0
2022-12-06;18:00:00;-6.3;1010.4;97;0.0
2022-12-06;19:00:00;-7.3;1010.1;97;0.0
2022-12-06;20:00:00;-7.1;1009.9;97;0.0
2022-12-06;21:00:00;-6.7;1009.9;96;0.0
2022-12-06;22:00:00;-6.7;1009.8;97;0.0
2022-12-06;23:00:00;-7.3;1009.6;96;0.0
2022-12-07;00:00:00;-7.7;1009.5;94;0.0
2022-12-07;01:00:00;-8.2;1009.6;95;0.0
2022-12-07;02:00:00;-8.1;1009.2;95;0.0
2022-12-07;03:00:00;-7.6;1008.8;94;0.0
2022-12-07;04:00:00;-7.9;1008.2;94;0.0
2022-12-07;05:00:00;-7.2;1008.1;92;0.0
2022-12-07;06:00:00;-8.2;1008.2;92;0.0
2022-12-07;07:00:00;-8.9;1008.4;91;0.0
2022-12-07;08:00:00;-8.1;1008.3;91;0.0
2022-12-07;09:00:00;-8.8;1008.0;92;0.0
2022-12-07;10:00:00;-7.4;1007.4;95;0.0
2022-12-07;11:00:00;-7.1;1007.0;95;0.0
2022-12-07;12:00:00;-6.5;1006.5;94;0.0
2022-12-07;13:00:00;-6.8;1006.2;94;0.0
2022-12-07;14:00:00;-8.9;1006.0;94;0.0
2022-12-07;15:00:00;-9.5;1005.7;93;0.0
2022-12-07;16:00:00;-10.6;1005.2;93;0.0
2022-12-07;17:00:00;-10.9;1004.9;92;0.0
2022-12-07;18:00:00;-10.8;1004.4;93;0.0
2022-12-07;19:00:00;-10.7;1003.9;93;0.0
2022-12-07;20:00:00;-10.9;1003.7;94;0.0
2022-12-07;21:00:00;-10.5;1003.5;91;0.0
2022-12-07;22:00:00;-11.1;1003.1;92;0.0
2022-12-07;23:00:00;-11.5;1002.9;91;0.0
2022-12-08;00:00:00;-11.5;1002.6;91;0.0
2022-12-08;01:00:00;-11.3;1002.4;92;0.0
2022-12-08;02:00:00;-11.6;1002.3;92;0.0
2022-12-08;03:00:00;-11.5;1002.0;91;0.0
2022-12-08;04:00:00;-11.5;1002.1;91;0.0
2022-12-08;05:00:00;-11.8;1002.2;90;0.0
2022-12-08;06:00:00;-12.4;1002.3;87;0.0
2022-12-08;07:00:00;-11.6;1002.5;88;0.0
2022-12-08;08:00:00;-11.8;1002.4;88;0.0
2022-12-08;09:00:00;-11.8;1002.4;92;0.0
2022-12-08;10:00:00;-10.8;1002.5;93;0.0
2022-12-08;11:00:00;-9.2;1002.7;92;0.0
2022-12-08;12:00:00;-7.6;1002.6;92;0.0
2022-12-08;13:00:00;-8.0;1003.0;92;0.0
2022-12-08;14:00:00;-9.6;1003.2;92;0.0
2022-12-08;15:00:00;-10.6;1003.4;93;0.0
2022-12-08;16:00:00;-11.0;1003.5;92;0.0
2022-12-08;17:00:00;-9.8;1003.7;94;0.0
2022-12-08;18:00:00;-10.1;1004.1;94;0.0
2022-12-08;19:00:00;-9.8;1004.6;96;0.0
2022-12-08;20:00:00;-8.4;1005.0;97;0.0
2022-12-08;21:00:00;-7.3;1005.2;96;0.0
2022-12-08;22:00:00;-7.2;1005.6;95;0.0
2022-12-08;23:00:00;-7.4;1005.7;94;0.0
2022-12-09;00:00:00;-8.4;1005.8;94;0.0
2022-12-09;01:00:00;-9.5;1005.9;94;0.0
2022-12-09;02:00:00;-9.4;1006.1;92;0.0
2022-12-09;03:00:00;-8.6;1006.0;92;0.0
2022-12-09;04:00:00;-8.1;1006.1;95;0.0
2022-12-09;05:00:00;-7.9;1006.4;96;0.0
2022-12-09;06:00:00;-7.8;1006.7;96;0.0
2022-12-09;07:00:00;-7.8;1006.9;94;0.0
2022-12-09;08:00:00;-7.6;1007.1;93;0.0
2022-12-09;09:00:00;-7.4;1007.1;93;0.0
2022-12-09;10:00:00;-7.0;1007.2;94;0.0
2022-12-09;11:00:00;-7.0;1007.2;94;0.0
2022-12-09;12:00:00;-7.7;1007.4;94;0.0
2022-12-09;13:00:00;-7.9;1007.7;94;0.0
2022-12-09;14:00:00;-7.6;1007.7;95;0.0
2022-12-09;15:00:00;-7.1;1007.7;98;0.0
2022-12-09;16:00:00;-6.5;1007.8;97;0.0
2022-12-09;17:00:00;-6.3;1007.8;97;0.0
2022-12-09;18:00:00;-6.1;1008.0;97;0.0
2022-12-09;19:00:00;-5.7;1008.2;97;0.0
2022-12-09;20:00:00;-5.4;1008.6;97;0.0
2022-12-09;21:00:00;-5.3;1008.7;97;0.0
2022-12-09;22:00:00;-4.9;1008.6;96;0.0
2022-12-09;23:00:00;-4.4;1008.8;95;0.0
2022-12-10;00:00:00;-4.1;1008.9;96;0.0
2022-12-10;01:00:00;-4.2;1008.9;96;0.0
2022-12-10;02:00:00;-5.2;1009.2;95;0.0
2022-12-10;03:00:00;-4.6;1009.3;95;0.0
2022-12-10;04:00:00;-4.9;1009.4;94;0.0
2022-12-10;05:00:00;-5.1;1009.5;94;0.0
2022-12-10;06:00:00;-4.3;1009.9;94;0.0
2022-12-10;07:00:00;-3.9;1010.3;94;0.0
2022-12-10;08:00:00;-4.1;1010.4;97;0.0
2022-12-10;09:00:00;-4.2;1010.6;95;0.0
2022-12-10;10:00:00;-4.0;1010.6;95;0.0
2022-12-10;11:00:00;-3.9;1010.7;96;0.0
2022-12-10;12:00:00;-4.0;1010.9;97;0.0
2022-12-10;13:00:00;-4.6;1011.0;96;0.0
2022-12-10;14:00:00;-4.8;1011.2;95;0.0
2022-12-10;15:00:00;-5.1;1011.4;96;0.0
2022-12-10;16:00:00;-5.3;1011.5;97;0.0
2022-12-10;17:00:00;-5.4;1011.4;95;0.0
2022-12-10;18:00:00;-5.8;1011.6;94;0.0
2022-12-10;19:00:00;-5.9;1011.8;95;0.0
2022-12-10;20:00:00;-5.2;1012.3;96;0.0
2022-12-10;21:00:00;-5.3;1012.5;95;0.0
2022-12-10;22:00:00;-5.8;1012.8;95;0.0
2022-12-10;23:00:00;-8.6;1012.8;94;0.0
2022-12-11;00:00:00;-10.7;1012.9;94;0.0
2022-12-11;01:00:00;-10.0;1012.9;95;0.0
2022-12-11;02:00:00;-8.4;1012.9;95;0.0
2022-12-11;03:00:00;-6.2;1013.2;95;0.0
2022-12-11;04:00:00;-6.4;1013.6;97;0.3
2022-12-11;05:00:00;-9.0;1014.1;97;0.5
2022-12-11;06:00:00;-9.5;1014.5;97;0.3
2022-12-11;07:00:00;-8.3;1014.9;97;0.3
2022-12-11;08:00:00;-9.1;1015.4;97;0.2
2022-12-11;09:00:00;-8.2;1015.7;97;0.1
2022-12-11;10:00:00;-8.4;1015.5;97;0.0
2022-12-11;11:00:00;-7.6;1015.9;96;0.0
2022-12-11;12:00:00;-7.4;1016.0;95;0.0
2022-12-11;13:00:00;-7.3;1016.1;95;0.0
2022-12-11;14:00:00;-7.1;1016.0;95;0.0
2022-12-11;15:00:00;-7.6;1015.7;97;0.0
2022-12-11;16:00:00;-8.3;1016.0;96;0.0
2022-12-11;17:00:00;-9.6;1015.8;97;0.0
2022-12-11;18:00:00;-10.3;1015.7;97;0.0
2022-12-11;19:00:00;-10.3;1015.9;98;0.0
2022-12-11;20:00:00;-8.3;1015.7;97;0.0
2022-12-11;21:00:00;-8.4;1015.4;95;0.0
2022-12-11;22:00:00;-8.5;1015.6;95;0.0
2022-12-11;23:00:00;-7.1;1015.3;95;0.0
2022-12-12;00:00:00;-6.5;1015.2;95;0.0
2022-12-12;01:00:00;-6.3;1014.9;95;0.0
2022-12-12;02:00:00;-6.1;1014.7;94;0.0
2022-12-12;03:00:00;-6.0;1014.7;93;0.0
2022-12-12;04:00:00;-6.1;1014.5;93;0.0
2022-12-12;05:00:00;-6.1;1014.1;94;0.0
2022-12-12;06:00:00;-5.7;1013.8;91;0.0
2022-12-12;07:00:00;-5.4;1013.4;93;0.0
2022-12-12;08:00:00;-4.9;1013.0;91;0.0
2022-12-12;09:00:00;-4.4;1012.6;90;0.0
2022-12-12;10:00:00;-3.8;1011.9;89;0.0
2022-12-12;11:00:00;-3.4;1011.6;85;0.0
2022-12-12;12:00:00;-3.3;1011.3;82;0.0
2022-12-12;13:00:00;-3.3;1010.8;82;0.0
2022-12-12;14:00:00;-3.6;1010.3;78;0.0
2022-12-12;15:00:00;-3.6;1009.6;80;0.0
2022-12-12;16:00:00;-3.4;1009.3;79;0.0
2022-12-12;17:00:00;-3.0;1008.6;79;0.0
2022-12-12;18:00:00;-3.1;1008.0;79;0.0
2022-12-12;19:00:00;-3.0;1007.5;84;0.0
2022-12-12;20:00:00;-3.7;1007.0;90;0.0
2022-12-12;21:00:00;-3.8;1006.5;94;0.0
2022-12-12;22:00:00;-3.7;1005.9;92;0.0
2022-12-12;23:00:00;-3.8;1005.4;92;0.0
2022-12-13;00:00:00;-4.2;1004.8;87;0.0
2022-12-13;01:00:00;-5.8;1004.2;84;0.0
2022-12-13;02:00:00;-6.7;1003.5;83;0.0
2022-12-13;03:00:00;-7.2;1002.9;81;0.0
2022-12-13;04:00:00;-7.7;1002.2;79;0.0
2022-12-13;05:00:00;-7.9;1001.7;78;0.0
2022-12-13;06:00:00;-8.0;1001.7;78;0.0
2022-12-13;07:00:00;-8.2;1001.8;77;0.0
2022-12-13;08:00:00;-8.4;1001.7;77;0.0
2022-12-13;09:00:00;-8.9;1001.4;80;0.0
2022-12-13;10:00:00;-8.9;1001.4;82;0.0
2022-12-13;11:00:00;-9.1;1001.4;82;0.0
2022-12-13;12:00:00;-9.6;1001.4;80;0.0
2022-12-13;13:00:00;-10.2;1001.3;81;0.0
2022-12-13;14:00:00;-11.1;1001.2;81;0.1
2022-12-13;15:00:00;-11.3;1001.1;81;0.2
2022-12-13;16:00:00;-11.8;1001.2;78;0.5
2022-12-13;17:00:00;-11.9;1001.1;81;0.6
2022-12-13;18:00:00;-12.2;1001.4;85;1.0
2022-12-13;19:00:00;-12.6;1001.6;85;2.0
2022-12-13;20:00:00;-12.9;1001.4;83;2.0
2022-12-13;21:00:00;-12.5;1001.7;84;1.0
2022-12-13;22:00:00;-13.5;1001.8;87;0.9
2022-12-13;23:00:00;-14.0;1001.6;89;0.9
2022-12-14;00:00:00;-14.3;1001.4;90;0.3
2022-12-14;01:00:00;-13.4;1001.2;92;0.0
2022-12-14;02:00:00;-12.7;1000.8;92;0.0
2022-12-14;03:00:00;-11.5;1000.3;93;0.0
2022-12-14;04:00:00;-11.6;999.7;92;0.0
2022-12-14;05:00:00;-12.9;999.5;88;0.0
2022-12-14;06:00:00;-12.2;999.1;87;0.0
2022-12-14;07:00:00;-11.5;999.0;87;0.0
2022-12-14;08:00:00;-11.2;998.4;86;0.0
2022-12-14;09:00:00;-10.5;998.1;87;0.0
2022-12-14;10:00:00;-10.2;997.9;85;0.0
2022-12-14;11:00:00;-10.2;998.0;87;0.0
2022-12-14;12:00:00;-10.4;997.7;83;0.0
2022-12-14;13:00:00;-10.0;997.7;85;0.0
2022-12-14;14:00:00;-9.8;997.6;85;0.0
2022-12-14;15:00:00;-9.8;997.9;88;0.0
2022-12-14;16:00:00;-9.7;997.9;88;0.0
2022-12-14;17:00:00;-9.8;998.1;91;0.0
2022-12-14;18:00:00;-10.9;998.6;87;0.0
2022-12-14;19:00:00;-12.5;999.2;87;0.0
2022-12-14;20:00:00;-14.5;999.8;87;0.0
2022-12-14;21:00:00;-16.1;1000.2;87;0.0
2022-12-14;22:00:00;-18.1;1000.3;90;0.0
2022-12-14;23:00:00;-19.6;1000.5;86;0.3
2022-12-15;00:00:00;-19.9;1000.9;85;0.1
2022-12-15;01:00:00;-19.2;1001.2;85;0.0
2022-12-15;02:00:00;-18.7;1001.6;88;0.0
2022-12-15;03:00:00;-17.2;1001.9;85;0.0
2022-12-15;04:00:00;-19.8;1002.3;86;0.0
2022-12-15;05:00:00;-20.2;1002.4;86;0.0
2022-12-15;06:00:00;-20.5;1003.2;88;0.0
2022-12-15;07:00:00;-18.0;1003.9;88;0.0
2022-12-15;08:00:00;-20.3;1004.5;87;0.0
2022-12-15;09:00:00;-19.5;1004.5;89;0.0
2022-12-15;10:00:00;-18.3;1004.9;90;0.0
2022-12-15;11:00:00;-15.8;1005.2;90;0.0
2022-12-15;12:00:00;-14.6;1005.6;86;0.0
2022-12-15;13:00:00;-16.0;1005.5;86;0.0
2022-12-15;14:00:00;-15.9;1006.0;85;0.0
2022-12-15;15:00:00;-15.8;1006.3;83;0.0
2022-12-15;16:00:00;-15.0;1006.8;83;0.0
2022-12-15;17:00:00;-18.6;1006.9;83;0.0
2022-12-15;18:00:00;-19.5;1007.4;83;0.0
2022-12-15;19:00:00;-20.8;1007.9;83;0.0
2022-12-15;20:00:00;-21.3;1008.4;82;0.0
2022-12-15;21:00:00;-21.8;1008.8;82;0.0
2022-12-15;22:00:00;-21.8;1009.3;82;0.0
2022-12-15;23:00:00;-22.4;1009.8;83;0.0
2022-12-16;00:00:00;-22.6;1010.3;82;0.0
2022-12-16;01:00:00;-22.9;1010.5;83;0.0
2022-12-16;02:00:00;-22.9;1010.6;82;0.0
2022-12-16;03:00:00;-23.1;1011.0;83;0.0
2022-12-16;04:00:00;-22.8;1011.7;83;0.0
2022-12-16;05:00:00;-23.0;1012.1;86;0.0
2022-12-16;06:00:00;-22.5;1013.2;86;0.0
2022-12-16;07:00:00;-22.5;1013.9;89;0.0
2022-12-16;08:00:00;-22.0;1014.6;87;0.0
2022-12-16;09:00:00;-21.0;1015.0;88;0.0
2022-12-16;10:00:00;-18.1;1015.5;86;0.0
2022-12-16;11:00:00;-16.9;1015.7;87;0.0
2022-12-16;12:00:00;-14.9;1016.0;87;0.0
2022-12-16;13:00:00;-16.5;1016.4;90;0.0
2022-12-16;14:00:00;-16.1;1016.8;90;0.0
2022-12-16;15:00:00;-17.8;1017.1;87;0.0
2022-12-16;16:00:00;-17.7;1017.8;90;0.0
2022-12-16;17:00:00;-17.9;1018.2;91;0.0
2022-12-16;18:00:00;-15.8;1018.5;92;0.0
2022-12-16;19:00:00;-15.2;1019.1;94;0.0
2022-12-16;20:00:00;-18.0;1019.8;95;0.0
2022-12-16;21:00:00;-14.7;1020.1;95;0.0
2022-12-16;22:00:00;-13.3;1020.2;96;0.0
2022-12-16;23:00:00;-12.1;1020.0;97;0.0
2022-12-17;00:00:00;-9.9;1019.9;97;0.0
2022-12-17;01:00:00;-9.8;1020.0;97;0.0
2022-12-17;02:00:00;-9.0;1020.0;95;0.0
2022-12-17;03:00:00;-8.4;1020.0;97;0.0
2022-12-17;04:00:00;-7.5;1020.2;97;0.0
2022-12-17;05:00:00;-7.4;1020.2;98;0.0
2022-12-17;06:00:00;-7.6;1020.5;99;0.0
2022-12-17;07:00:00;-8.0;1020.5;99;0.0
2022-12-17;08:00:00;-7.5;1020.1;99;0.0
2022-12-17;09:00:00;-6.9;1019.9;95;0.0
2022-12-17;10:00:00;-5.8;1019.3;89;0.0
2022-12-17;11:00:00;-4.6;1018.9;88;0.0
2022-12-17;12:00:00;-4.1;1018.6;91;0.0
2022-12-17;13:00:00;-3.6;1019.0;94;0.0
2022-12-17;14:00:00;-3.0;1018.7;95;0.0
2022-12-17;15:00:00;-3.4;1018.8;96;0.0
2022-12-17;16:00:00;-3.0;1018.8;97;0.0
2022-12-17;17:00:00;-2.7;1018.4;95;0.0
2022-12-17;18:00:00;-2.6;1018.8;94;0.0
2022-12-17;19:00:00;-1.4;1019.0;94;0.0
2022-12-17;20:00:00;-1.5;1019.1;94;0.0
2022-12-17;21:00:00;-1.0;1019.4;94;0.0
2022-12-17;22:00:00;-0.3;1019.2;92;0.0
2022-12-17;23:00:00;0.1;1019.2;92;0.0
2022-12-18;00:00:00;0.3;1019.0;92;0.0
2022-12-18;01:00:00;0.5;1018.8;92;0.0
2022-12-18;02:00:00;0.6;1018.6;92;0.0
2022-12-18;03:00:00;0.6;1018.4;93;0.0
2022-12-18;04:00:00;0.5;1017.8;94;0.7
2022-12-18;05:00:00;0.2;1017.6;92;0.6
2022-12-18;06:00:00;0.1;1017.6;92;0.0
2022-12-18;07:00:00;0.0;1017.3;93;0.0
2022-12-18;08:00:00;0.1;1017.1;92;0.0
2022-12-18;09:00:00;0.3;1016.4;88;0.0
2022-12-18;10:00:00;0.8;1016.2;89;0.0
2022-12-18;11:00:00;1.3;1016.2;89;0.0
2022-12-18;12:00:00;1.9;1016.4;92;0.0
2022-12-18;13:00:00;2.3;1016.6;94;0.0
2022-12-18;14:00:00;2.7;1017.2;90;0.0
2022-12-18;15:00:00;2.6;1018.2;87;0.0
2022-12-18;16:00:00;2.6;1019.1;85;0.0
2022-12-18;17:00:00;1.7;1019.8;83;0.0
2022-12-18;18:00:00;0.7;1020.6;85;0.0
2022-12-18;19:00:00;0.7;1021.4;91;0.0
2022-12-18;20:00:00;0.6;1022.2;92;0.0
2022-12-18;21:00:00;0.1;1023.3;94;0.0
2022-12-18;22:00:00;-0.7;1023.8;95;0.0
2022-12-18;23:00:00;-2.1;1024.4;99;0.0
2022-12-19;00:00:00;-3.1;1024.3;100;0.0
2022-12-19;01:00:00;-3.3;1024.2;99;0.0
2022-12-19;02:00:00;-2.8;1024.2;99;0.0
2022-12-19;03:00:00;-4.6;1023.9;98;0.0
2022-12-19;04:00:00;-5.8;1023.5;98;0.1
2022-12-19;05:00:00;-4.5;1023.1;97;0.0
2022-12-19;06:00:00;-3.1;1022.7;94;0.0
2022-12-19;07:00:00;-1.2;1022.2;85;0.0
2022-12-19;08:00:00;-0.3;1021.3;85;0.0
2022-12-19;09:00:00;0.2;1020.4;89;0.0
2022-12-19;10:00:00;0.0;1019.6;93;0.0
2022-12-19;11:00:00;-0.1;1018.6;96;0.0
2022-12-19;12:00:00;-0.2;1017.8;97;0.0
2022-12-19;13:00:00;-0.4;1016.6;98;0.0
2022-12-19;14:00:00;-0.6;1015.8;99;0.0
2022-12-19;15:00:00;-0.7;1014.9;99;0.0
2022-12-19;16:00:00;-1.7;1014.0;100;0.0
2022-12-19;17:00:00;-1.9;1013.0;100;0.0
2022-12-19;18:00:00;-1.4;1012.2;100;0.0
2022-12-19;19:00:00;-0.9;1011.7;100;0.0
2022-12-19;20:00:00;-0.9;1010.9;100;0.0
2022-12-19;21:00:00;-0.6;1010.2;100;0.0
2022-12-19;22:00:00;-0.4;1009.3;100;0.0
2022-12-19;23:00:00;0.2;1008.5;100;0.0
2022-12-20;00:00:00;0.8;1008.1;100;0.0
2022-12-20;01:00:00;0.9;1007.3;100;0.0
2022-12-20;02:00:00;0.7;1006.6;100;0.0
